1.854908,4.416105,7.854179
1.877653,4.598663,7.897873
1.677737,4.582502,7.793725
1.368885,4.654328,7.706935
1.009755,4.693832,7.708731
0.690129,4.777031,7.788937
0.514155,4.829105,7.984662
0.572813,4.881179,8.128913
0.559645,4.953603,8.308478
0.524330,4.993706,8.347982
0.506374,4.989516,8.459911
0.587178,5.021239,8.611345
0.685939,5.024831,8.753201
0.669179,5.011662,8.772954
0.518943,5.018845,8.708909
0.371700,5.035605,8.679580
0.373495,5.016451,8.477868
0.417788,5.032013,8.258799
0.664990,5.316924,9.451710
0.131681,5.267842,9.005790
0.047285,5.266645,7.955932
0.244209,5.585672,6.797737
0.221464,5.843049,5.727529
-0.135272,6.045359,5.176863
-0.258574,6.038176,5.391742
0.255581,5.924452,6.160281
0.902614,5.976526,6.822876
1.555034,6.089054,7.209540
2.011129,6.050147,7.407660
2.083554,5.959168,7.478888
1.843535,5.897517,7.541735
1.644816,5.803545,7.745841
1.554436,5.740099,7.914034
1.377264,5.713762,8.277952
1.001973,5.841852,8.479065
1.004966,6.122572,7.612364
0.994192,6.171653,6.925827
0.957082,6.051345,6.635530
0.992397,5.930438,6.794745
1.007360,5.863400,7.223307
0.902015,5.748478,7.691373
0.857124,5.623381,8.206126
0.878073,5.504868,8.471284
0.908600,5.461772,8.465299
0.863708,5.442619,8.232463
0.781108,5.439626,7.892486
0.671574,5.467160,7.517793
0.479439,5.550358,7.165247
0.332195,5.583278,6.959346
0.269946,5.650316,6.816891
0.259771,5.832275,6.344036
0.216077,5.935226,6.118981
0.192733,5.943606,6.048352
0.280122,5.920262,6.099827
0.278925,5.880758,6.271013
0.098162,5.802947,6.515820
-0.047285,5.750274,6.851008
-0.120907,5.633556,7.282563
-0.113126,5.527613,7.662642
-0.040701,5.455189,7.870938
0.057461,5.378574,8.002619
0.195127,5.322310,7.991247
0.308253,5.276821,7.827842
0.392649,5.266645,7.706935
0.359130,5.308544,7.527969
0.104148,5.297171,7.397485
0.002394,5.254075,7.386112
-0.022745,5.352837,7.448361
0.065242,5.253477,7.519589
0.057461,5.181651,7.474698
-0.062848,5.084087,7.304709
-0.132878,5.039794,6.992865
-0.203507,5.046379,6.739079
-0.209493,5.063736,6.537966
-0.168791,5.024831,6.477513
-0.204704,5.058948,6.576872
-0.310049,5.090073,6.630143
-0.436942,5.002086,6.538565
-0.727239,4.924274,6.515222
-0.936731,4.905719,6.709152
-1.068412,4.848259,7.239468
-1.196502,4.594473,8.121132
-1.183933,4.356250,9.109938
-1.419762,4.514267,9.400833
-1.757943,4.823119,8.707113
-2.122460,4.995502,8.165425
-2.372654,4.951808,7.788338
-2.498948,4.744111,7.592013
-2.594716,4.564546,7.666234
-2.605490,4.468778,8.191761
-2.488773,4.534020,8.627506
-2.385822,4.600459,8.426991
-2.312799,4.672883,7.906851
-2.219425,4.584298,7.307702
-2.102109,4.417302,7.028778
-1.934515,4.329914,6.914454
-1.701080,4.291008,7.255030
-1.279102,4.512472,7.841011
-0.753575,4.887164,8.497621
-0.694917,4.867412,8.582016
-0.946308,4.797980,8.493430
-1.170765,4.705803,8.185177
-1.197699,4.701613,7.722498
-1.151012,4.775235,7.271789
-1.201291,4.850054,6.979098
-1.464054,4.938041,6.895301
-1.559822,4.866215,6.765416
-0.835576,4.583101,6.917447
-0.685939,4.490325,7.198167
-0.810437,4.647744,7.250241
-0.857723,4.893150,7.068282
-0.887052,5.043984,7.016208
-0.991798,5.133168,6.997055
-1.126472,5.160103,6.875549
-1.341950,5.166089,6.730101
-1.500566,5.008071,6.953360
-1.494580,5.059547,7.276578
-1.501164,5.128979,7.585430
-1.510741,5.215170,7.917625
-1.477222,5.298368,8.227076
-1.283891,5.484518,8.386290
-1.072004,5.655703,8.387487
-1.066617,5.619790,7.953538
-0.776918,5.835866,7.590218
-0.545279,6.010643,7.659051
-0.484227,5.917868,8.039729
-0.465672,5.866393,8.391078
-0.654814,5.842451,8.535329
-0.937929,5.892130,8.549694
-1.088165,6.015432,8.506598
-1.152210,6.163872,8.463503
-0.795473,6.248867,8.710705
-0.581791,6.453571,8.596381
-0.381875,6.612785,8.382699
-0.178368,6.773197,8.040328
-0.041300,6.727707,7.870339
0.192733,6.495469,8.188768
0.346561,6.146514,8.922591
0.190938,5.593454,9.543288
-0.117316,5.119402,10.052654
-0.383671,4.613028,10.465654
-0.489016,4.086304,10.737994
-0.410007,3.731363,11.030685
-0.308852,3.538630,11.048044
-0.223858,3.375824,10.812215
-0.046687,3.271676,10.404602
0.152032,3.204639,9.952697
0.299275,3.239355,9.382876
0.529119,3.384204,7.802105
