-0.806846,2.881422,8.988432
-0.821810,2.846706,8.766370
-0.830189,2.838326,8.583812
-0.735618,2.836530,8.474875
-0.635660,2.781464,8.493430
-0.522535,2.704849,8.601170
-0.440533,2.662352,8.741230
-0.435745,2.668936,8.813655
-0.542287,2.698864,8.670003
-0.836175,2.759317,8.434772
-0.889446,2.815581,8.328829
-0.959476,2.849100,8.441956
-0.977433,2.860472,8.637083
-1.004368,2.829348,8.841787
-1.052850,2.813786,8.957906
-1.061230,2.820968,8.886678
-1.063026,2.841319,8.760983
-1.069011,2.862867,8.586206
-1.018134,2.922722,8.392874
-1.008557,2.980183,8.340800
-1.073201,3.188478,8.965687
-1.401805,3.035848,7.978079
-1.106121,3.201048,5.943007
-1.065420,3.184887,6.465542
-1.024718,3.365051,7.745243
-1.119888,2.772486,9.674371
-1.063026,2.873042,10.566810
-1.331775,2.773084,10.680533
-1.371878,2.981978,10.025720
-1.304840,3.174711,9.080010
-1.224634,3.349488,8.453926
-1.256357,3.423708,8.243835
-1.319804,3.430292,8.295310
-1.304840,3.424905,8.406641
-1.183334,3.442862,8.438962
-1.079785,3.489549,8.336012
-1.093552,3.518279,8.160637
-1.246781,3.566762,8.140285
-1.419762,3.610456,8.188768
-1.553837,3.594894,8.369531
-1.556830,3.545813,8.660426
-1.398214,3.450045,9.011177
-1.371279,3.431490,8.923190
-1.355717,3.452439,8.766968
-1.315614,3.520674,8.699332
-1.285088,3.548805,8.577228
-1.221641,3.577536,8.483853
-1.228225,3.611055,8.407838
-1.270722,3.658939,8.353969
-1.306037,3.676895,8.206126
-1.364695,3.775656,8.101380
-1.393425,3.857657,7.967305
-1.412579,3.916315,7.842207
-1.401207,3.932476,7.818265
-1.344943,3.913323,7.953538
-1.315015,3.908534,8.179790
-1.335965,3.867833,8.324040
-1.346140,3.869030,8.362946
-1.361104,3.915717,8.274960
-1.395221,3.983952,8.033145
-1.471836,4.061763,7.898471
-1.550246,4.175488,7.748235
-1.585560,4.276044,7.504625
-1.607108,4.381389,7.428609
-1.610699,4.466982,7.466318
-1.648408,4.542998,7.369353
-2.138022,4.642956,6.244078
-2.005144,4.897938,6.338649
-1.631648,4.780622,5.644929
-1.549049,4.308366,7.276578
-1.325191,4.475960,8.462905
-1.748964,3.898359,8.532935
-1.678934,4.091092,8.604761
-1.459864,4.062960,8.801085
-1.312023,4.135385,8.759187
-1.145625,4.189254,8.580220
-1.023521,4.271256,8.261193
-0.939724,4.342484,7.953538
-0.903213,4.380192,7.720103
-0.901417,4.409521,7.648277
-0.910994,4.389769,7.697957
-0.912191,4.386776,7.832631
-0.903213,4.357447,7.999627
-0.983418,4.314352,8.163630
-1.080383,4.283825,8.303091
-1.176152,4.270059,8.273164
-1.273715,4.243722,8.214506
-1.303044,4.281431,8.180987
-1.263540,4.346673,8.125322
-1.165378,4.422689,7.867347
-1.161786,4.467580,7.727885
-1.205481,4.516662,7.593211
-1.240196,4.553771,7.659051
-1.286883,4.560954,7.800309
-1.338957,4.575918,7.977480
-1.365293,4.583101,8.106169
-1.358710,4.598064,8.116343
-1.346739,4.649540,8.053496
-1.312023,4.725555,7.950545
-1.250372,4.797382,7.876325
-1.146823,4.831499,7.838616
-1.131859,4.839879,7.881113
-1.168370,4.797382,7.894281
-1.203086,4.763863,7.881712
-1.161188,4.727351,7.987057
-1.101931,4.721366,8.242040
-1.136647,4.504691,8.956110
-1.097143,4.421492,9.360730
-1.092953,4.379593,9.507974
-1.171962,4.311957,9.230844
-1.346140,4.326921,8.789114
-1.475427,4.314950,8.514978
-1.507150,4.328717,8.389283
-1.458069,4.300585,8.250419
-1.380257,4.352060,8.082227
-1.291073,4.366426,8.016984
-1.236605,4.357447,7.970297
-1.182736,4.303577,7.848792
-1.164181,4.264672,7.818864
-1.219846,4.210802,7.917027
-1.379060,4.195240,8.058883
-1.974618,4.319140,5.108029
-1.884835,5.194221,4.424485
-1.685518,4.004302,6.051943
-1.337162,3.710414,8.820239
-1.262941,3.555988,10.276512
-1.486201,3.363853,10.139444
-1.640627,3.346495,9.407417
-1.335965,3.806781,9.131485
-1.146224,3.882796,8.595782
-1.127669,3.831920,8.334815
-1.126472,3.955221,8.320450
-1.189918,3.930681,8.188768
-1.173757,3.913323,7.956531
-1.207276,3.919907,7.910442
-1.242591,3.892373,7.893084
-1.227028,3.885191,7.809886
-1.229423,3.862446,7.717111
-1.202488,3.694852,7.828441
-1.119888,3.553594,8.071452
-0.994192,3.375824,8.396465
-0.912789,3.178303,8.841188
-0.837372,2.992752,9.222465
-0.687136,2.857480,9.379884
-0.460285,2.829348,9.267356
-0.252588,2.893393,8.975862
-0.082001,2.959832,8.501212
-0.001796,3.037643,8.181585
0.023343,3.069965,8.018182
0.048483,3.030461,7.998429
