-0.292691,4.375403,7.513604
-0.244807,4.368221,7.479486
-0.215478,4.365827,7.470508
-0.155025,4.356849,7.566276
-0.130484,4.340089,7.753024
-0.172981,4.365228,7.990050
-0.271742,4.445434,8.097190
-0.412401,4.555567,8.097190
-0.531513,4.634576,7.954136
-0.536301,4.706402,7.796119
-0.586579,4.746505,7.689577
-0.585981,4.798579,7.643489
-0.578200,4.843470,7.699154
-0.610521,4.815937,7.817667
-0.617704,4.811747,7.810484
-0.577003,4.856039,7.780557
-0.593762,4.896741,7.660847
-0.667384,4.933253,7.557298
-0.758962,4.951808,7.490260
-0.814627,4.972757,7.665037
-0.875081,4.992509,7.763798
-0.911592,5.029021,7.730279
-0.884059,5.045780,7.656058
-0.837971,5.063138,7.601591
-0.846350,5.129577,7.515399
-0.736217,5.198410,7.474698
-0.729034,5.207987,7.199365
-0.814627,5.348647,7.317279
-0.545279,5.683835,7.049727
-0.568623,6.004059,6.991668
-0.503979,6.023213,7.134122
-0.340575,5.768230,7.459136
-0.150236,5.443816,7.950545
0.024541,5.227739,8.415020
0.134075,5.084686,8.618527
0.196923,4.939238,8.886678
0.226252,4.778228,9.147646
0.038906,4.628591,9.208099
-0.281319,4.626196,9.184157
-0.803255,4.850653,8.809465
-0.915184,4.878785,8.614338
-0.872088,4.847061,8.360553
-0.815824,4.816535,8.239047
-0.875679,4.779425,8.207922
-0.904410,4.688446,8.314464
-0.940921,4.576517,8.341399
-1.044471,4.517858,8.392276
-1.055244,4.288614,8.529943
-0.957082,4.100071,8.898050
-1.008557,3.946243,8.371924
-1.044471,3.837307,8.497621
-1.062427,3.692458,8.513183
-0.964863,3.666121,8.567651
-0.685939,3.653552,8.418014
-0.352546,3.607463,8.121731
-0.006584,3.472790,7.905654
0.251391,3.338714,7.839215
0.361524,3.321356,7.823653
0.577601,3.196259,7.491457
0.672771,3.201048,7.104195
0.770933,3.317167,6.869563
0.814627,3.421913,6.828862
0.776320,3.456030,6.853402
0.735618,3.485359,7.028778
0.585981,3.569156,7.286753
0.446519,3.658340,7.572860
0.335188,3.711611,7.689577
0.210091,3.755904,7.604583
0.095170,3.836110,7.666832
0.008380,3.899556,7.757214
-0.040701,3.784036,7.934983
-0.049680,3.717597,8.066066
-0.003591,3.847482,8.098986
0.031125,4.025251,8.084620
0.095170,4.176086,8.006809
0.262165,4.384980,7.834426
0.430358,4.582502,7.720103
0.579397,4.686051,7.763798
0.696114,4.863821,7.677606
0.803853,4.843470,7.684789
0.945710,4.769848,7.780557
0.922965,4.780024,7.676409
0.825401,4.714183,7.685986
0.767940,4.612430,7.885304
0.763152,4.522647,8.062474
0.752378,4.438850,8.098388
0.666785,4.462193,7.997831
0.628478,4.498705,7.790134
0.632668,4.490325,7.609970
0.714071,4.486734,7.508815
0.831387,4.591480,7.541735
0.949301,4.692635,7.604583
1.091157,4.671686,7.706935
1.173159,4.740520,7.721301
1.187524,4.833893,7.623138
1.135450,4.856638,7.623138
1.141436,4.887164,7.421427
0.656011,5.084686,6.691195
0.518345,5.113416,6.883928
0.469862,5.051765,7.009026
0.433351,4.969166,7.113772
0.456694,4.815338,7.290344
0.529119,4.584298,7.457340
0.556053,4.391564,7.514800
0.624887,4.406528,7.450756
0.694318,4.477755,7.308899
0.769736,4.539406,7.256227
0.854730,4.548983,7.214328
0.963068,4.586093,7.155670
1.081581,4.656722,7.062895
1.140837,4.736928,7.031770
1.118092,4.790199,7.010222
1.052252,4.803367,7.008427
0.984017,4.820725,7.075465
0.909797,4.873397,7.205948
0.852336,4.913500,7.365163
0.793079,4.972757,7.781156
0.784700,5.004480,7.935582
0.729633,5.082292,7.907450
0.624288,5.269039,7.796718
0.514753,5.416882,7.700351
0.417190,5.499481,7.627328
0.316035,5.574300,7.621941
0.282516,5.607819,7.680599
0.296881,5.565920,7.838616
0.397437,5.470751,8.139089
0.503979,5.354033,8.419808
0.539892,5.362413,8.409035
0.572214,5.391144,8.212710
0.650026,5.395932,8.027160
0.739808,5.552154,7.778163
0.815226,5.719149,7.635708
0.840963,5.822100,7.587824
0.836773,6.029797,7.445967
0.816423,6.307524,6.927623
0.875081,6.131551,7.207744
1.186926,5.790377,7.896676
1.106121,5.410896,8.395866
1.156399,5.276821,9.118916
1.254562,5.409100,9.358934
1.345541,5.286996,9.393650
1.435922,5.054759,9.226655
1.431733,4.769848,8.968081
1.238999,4.393360,8.447941
1.094150,3.939659,7.978079
1.122282,3.863044,7.739856
1.189918,4.107253,7.438186
1.285686,4.216788,7.408258
1.288081,4.090494,7.514202
1.155202,4.047398,7.574656
1.001375,4.132991,7.575254
