0.617704,4.846463,7.866150
0.648230,4.852449,7.871537
0.657807,4.832097,7.869142
0.656011,4.841674,7.911041
0.654216,4.853645,7.913435
0.547674,4.876391,7.790134
0.541090,4.888362,7.758411
0.540491,4.882376,7.736264
0.533907,4.897339,7.700351
0.529717,4.923676,7.672818
0.528520,4.914099,7.698556
0.544082,4.891354,7.680000
0.514155,4.862624,7.666234
0.470461,4.862025,7.726089
0.470461,4.863821,7.777564
0.445322,4.881777,7.795521
0.471658,4.960786,7.769185
0.484227,4.985326,7.657256
0.470461,5.046379,7.535151
0.489614,5.067328,7.407660
0.441730,5.205593,7.478888
0.436343,5.184045,6.914454
0.177171,5.208586,6.552930
0.626084,5.369596,7.095217
0.514753,5.187636,7.077859
0.190938,5.131373,7.513005
0.330400,5.217564,7.555502
0.523732,5.256470,7.307702
0.624887,5.272032,7.160459
0.639850,5.249886,7.073071
0.703297,5.233126,7.156269
0.788291,5.204995,7.303512
0.854730,5.163096,7.407062
0.890045,5.122395,7.402872
0.928352,5.086482,7.396886
0.910395,5.037400,7.378930
0.849343,5.006874,7.425617
0.797868,4.987122,7.513005
0.768539,4.973355,7.560290
0.793079,4.911106,7.560290
0.800860,4.921880,7.526173
0.818218,4.944625,7.437588
0.847547,4.964976,7.379528
0.839168,5.027225,7.297527
0.841562,5.120000,7.244854
0.849942,5.127781,7.231686
0.852336,5.151125,7.252037
0.869694,5.167884,7.240066
0.900818,5.191826,7.169437
0.942717,5.224747,7.116166
0.987608,5.256470,7.105392
1.034295,5.292982,7.113772
1.046865,5.274426,7.159860
1.039084,5.252280,7.287950
0.992397,5.205593,7.393295
0.934936,5.173870,7.527969
0.869694,5.125986,7.615357
0.778116,5.094263,7.626729
0.725443,5.127183,7.593211
0.692523,5.173271,7.568670
0.646435,5.231331,7.552509
0.585981,5.265448,7.507020
0.556652,5.326500,7.523779
0.513556,5.379771,7.525575
0.474650,5.449801,7.416040
0.476446,5.471349,7.357980
0.512359,5.477933,7.314286
0.607529,5.454590,7.276578
0.693121,5.432444,7.247249
0.833182,5.383961,7.200562
0.955287,5.326500,7.127539
1.063026,5.264251,7.126341
1.122881,5.187038,7.217919
1.128866,5.088876,7.312491
1.097143,5.006276,7.426814
1.086968,4.950012,7.511209
1.091756,4.910508,7.487866
1.083376,4.894347,7.442376
1.119289,4.894945,7.407660
1.149815,4.935048,7.422624
1.186926,4.953603,7.452551
1.192313,4.987122,7.523779
1.163582,5.035605,7.499837
1.161786,5.145738,7.407660
1.166575,5.201403,7.399879
1.128866,5.170877,7.436390
1.025317,5.137358,7.567473
0.897227,5.129577,7.726089
0.806247,5.099051,7.870938
0.742801,5.086482,7.996633
0.684742,5.084686,8.039729
0.585382,5.102044,8.109161
0.489614,5.130774,8.104373
0.423774,5.161300,8.037933
0.360926,5.167884,7.976283
0.290297,5.204995,7.869741
0.237026,5.225345,7.807492
0.212485,5.161899,7.747637
0.176572,5.112818,7.776367
0.167594,5.023035,7.858967
0.180164,4.933253,7.902661
0.210091,4.843470,7.975086
0.204106,4.761468,8.043920
0.196325,4.596867,8.080431
0.259172,4.525041,8.107964
0.308852,4.513070,8.072650
0.304662,4.498106,7.943363
0.275333,4.489128,7.834426
0.254982,4.514866,7.776367
0.248398,4.531027,7.756615
0.273538,4.547188,7.766790
0.238822,4.541800,7.784747
0.156820,4.527435,7.826047
0.031723,4.538808,7.885304
-0.014964,4.561553,7.918223
-0.005986,4.541202,7.987656
-0.005986,4.535216,8.010999
-0.007781,4.513070,7.957728
0.036512,4.518457,7.878719
0.055665,4.506486,7.795521
0.025738,4.493318,7.702147
0.006584,4.534618,7.584831
0.010774,4.569933,7.654861
-0.079607,4.604050,7.668029
-0.163404,4.627992,7.640496
-0.198719,4.658518,7.584831
-0.213084,4.726753,7.541735
-0.246004,4.754885,7.534553
-0.287304,4.771644,7.529166
-0.344166,4.770447,7.581838
-0.390255,4.774038,7.644686
-0.425569,4.757877,7.681198
-0.473453,4.769848,7.660248
-0.497395,4.759074,7.581240
-0.469862,4.789002,7.516596
-0.438139,4.841076,7.441777
-0.405219,4.863222,7.340622
-0.354940,4.878785,7.284957
-0.293888,4.859631,7.293935
-0.247800,4.832696,7.393295
-0.233435,4.790199,7.541137
-0.241814,4.780024,7.645883
-0.243011,4.795586,7.772776
-0.240617,4.812944,7.769783
-0.216077,4.836886,7.756016
-0.164003,4.866215,7.675811
-0.147243,4.856039,7.638102
-0.169390,4.859631,7.629124
-0.208296,4.873996,7.652467
-0.222062,4.877587,7.705140
